srcip_mean,Dstip_mean,pro_mean,srcport_mean,dstport_mean,IPLen_mean,iat_mean,srcip_std,Dstip_std,pro_std,srcport_std,dstport_std,IPLen_std,iat_std,srcip_skew,Dstip_skew,pro_skew,srcport_skew,dstport_skew,IPLen_skew,iat_skew,srcip_kurt,Dstip_kurt,pro_kurt,srcport_kurt,dstport_kurt,IPLen_kurt,iat_kurt,srcip_entropy,Dstip_entropy,pro_entropy,srcport_entropy,dstport_entropy,IPLen_entropy,iat_entropy,srcip_distinct,Dstip_distinct,pro_distinct,srcport_distinct,dstport_distinct,IPLen_distinct,iat_distinct,srcip_q1,Dstip_q1,pro_q1,srcport_q1,dstport_q1,IPLen_q1,iat_q1,srcip_q2,Dstip_q2,pro_q2,srcport_q2,dstport_q2,IPLen_q2,iat_q2,srcip_q3,Dstip_q3,pro_q3,srcport_q3,dstport_q3,IPLen_q3,iat_q3
0.8564636208207201,0.7051259209241094,0.00011337062346529531,0.25660146761261926,0.29219037309848406,0.06790726664800308,0.03230382061310873,0.5548855860361105,0.7165483752469368,0.00020841072745750707,0.7707876032170776,0.6573825643714682,0.028449468788608635,0.0652346717250667,0.9621011110728942,0.9643932145147548,0.5799068850655403,0.3756234497262053,0.03101412212337765,0.020648328180448743,0.019036334952482685,0.0006253117311647292,0.0005635179514529485,0.06083390749937548,0.07340368727485304,0.0005066012800266935,0.00014555714030809242,0.00024806664479158874,0.6250567989185459,0.6647746141900096,0.3806793297784263,0.5531374383264259,0.5302843777221654,0.6327233981663496,0.9869774782850257,0.7333333333333333,0.75,0.0002035623409669211,0.0008225939128050452,0.021897810218978103,0.19642857142857142,0.02783109404990403,0.9999945799421036,0.7525676142546739,3.2336297493936946e-05,0.0,0.0,0.132013201320132,0.0007736598779460919,0.9999999953592746,0.8750000004365575,9.59877135726627e-05,0.0069643137871403865,0.006903752649295599,0.061148396718866516,0.013692641184481559,0.8909847903942163,0.8750000319851097,9.371924837162806e-05,0.46801009883309214,0.08241995073891625,0.04466666666666667,0.04111183295453232
0.5698574739382294,0.5346061805421345,0.00010336733315953395,0.32483466960121576,0.7996831065832466,0.19570984116587523,0.03737630159129767,0.7645265352979921,0.7349991844070312,0.0,0.7881620628147845,0.8003416745806189,0.30701694651802885,0.1049525897562463,0.9864564692339208,0.9750619117817713,0.49444890190810614,0.2712476672340281,0.006693586700283085,0.03192074012067216,0.021809908383556342,0.00012164781921339885,0.0002523411606059283,0.0,0.03513487975411448,0.0001400177408483585,0.0004347286354968079,0.00031804183007667013,0.4324365440174391,0.4324365440174391,0.0,0.31507397839541545,0.3658851619665569,0.7012155050018798,0.9999999999999998,0.2,0.1875,0.0,0.00018279864729001005,0.004866180048661801,0.14285714285714285,0.013435700575815739,0.18545874042168506,0.139570242059317,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.132013201320132,8.396017760017537e-05,0.7283504473452452,0.7525676127412747,9.59877135726627e-05,0.0069643137871403865,0.7673450941279142,0.10439970171513796,0.0013300993858269162,0.8909847903942163,0.7525676157680731,9.371924837162806e-05,0.7580128698543674,0.7579895320197044,0.08266666666666667,0.03407819733119242
0.7115067242456067,0.5857084223529029,0.0001287024638358903,0.3548221237874178,0.5880614813532911,0.24735356726610735,0.09604208175075964,0.7597110555030671,0.7803665782551321,0.00017681770392282147,0.9258957604430976,0.9194756062307088,0.48194223170289086,0.20051964233724176,0.9764674422093195,0.9745795775258669,0.5955274321667375,0.2968687185744471,0.017811761860011304,0.03368561883084548,0.022630432961554866,0.0002028787183165543,0.00032633948839114315,0.07490052679258122,0.039680376406111384,0.0001629166569582037,0.000507528520892368,0.00038819450104546317,0.7644946681774039,0.7753584115093195,0.35329857930685915,0.6904483461382557,0.67958460280634,0.8452241730691277,0.9999999999999998,0.6666666666666666,0.625,0.0002035623409669211,0.0007311945891600402,0.019464720194647202,0.19642857142857142,0.015355086372360844,0.285135386555423,0.21458365796473428,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.132013201320132,0.003496296993299671,0.9999999613272884,0.7525676139054279,9.59877135726627e-05,0.0069643137871403865,0.006903752649295599,0.07755406413124534,0.043215842472188,0.8909847901185619,0.7525676155352424,9.371924837162806e-05,0.9756304073401275,0.9756003694581281,0.102,0.14368852200557458
0.7567891140125517,0.4727414377740376,0.00016167711083927105,0.659928893618565,0.59529976568993,0.08716353239032132,0.08032795424804615,0.6829537813590856,0.761828689990899,0.0001955539555409325,0.8832564324071461,0.9076044418801356,0.03955705430107083,0.1548036697495913,0.9758078259097942,0.9863815761520801,0.5565510428809711,0.09407542364099276,0.016567211621247153,0.026009463780106466,0.022094406018778958,0.0002133375835236758,0.00021783974598078788,0.03603603603603602,0.04729007875683589,0.000149370348424745,0.00028349716086929197,0.00033806260859725726,0.7764322346416842,0.7921244965943692,0.29969601028198223,0.7505493959132431,0.5914937776373005,0.7764322346416842,0.9999999999999998,0.4666666666666667,0.5,0.00010178117048346055,0.0006397952655150352,0.014598540145985401,0.125,0.011516314779270634,0.38665236989520885,0.21458365796473428,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.1716171617161716,0.03668271461397584,0.9999999953592746,0.29098205205308786,9.59877135726627e-05,0.9282502751139758,0.006903752649295599,0.09097688292319164,0.042843214441050444,0.8909847903942163,0.7525676157680731,0.0002655378703862795,0.9756919855906894,0.8870227832512315,0.048,0.06256071784825704
0.6389281118413405,0.45957898572099365,0.00011481405126109308,0.37243110017102965,0.5248937942893829,0.3126965095615879,0.0068840308291418925,0.7615561766071145,0.7531799655944024,0.00010093870092249218,0.9216410102181409,0.8802950628381095,0.5113092842492686,0.022301195037022728,0.9839332125426754,0.984936776823107,0.7694749585439732,0.29565380559560195,0.02044351156897303,0.029169113935876272,0.026593677044008453,0.00011909314351638533,0.00019048065398048758,0.31092263223410754,0.04039040576133109,0.00020681834559566444,0.0003422699997851562,0.0005431161575820926,0.4200733274117651,0.4322610833479522,0.05676331570283883,0.3902098019140967,0.36887029491208095,0.582846035070521,0.9807049043668165,0.8666666666666667,0.8125,0.00010178117048346055,0.0011881912073850654,0.031630170316301706,0.6964285714285714,0.13339731285988485,0.2736568665873518,0.20594529556248925,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.132013201320132,0.00019419701286954303,0.9999999613272884,0.20594556448188275,9.59877135726627e-05,0.1076874705235026,0.006903752649295599,0.12229679343773303,0.0005888473856726846,0.8909847597965798,0.7525675899238716,9.371924837162806e-05,0.9939499368822932,0.8845751231527094,0.132,0.0029935369432288104
0.7183067803961344,0.5992284230913485,0.00016467834939631635,0.25646263536069985,0.3932158610948844,0.25028174033654726,0.031184739859764155,0.7643421472959331,0.8952956475018212,0.00019821661280039954,0.668281115096686,0.6523909726922048,0.2546020415439915,0.05665916679797016,0.9776743151620036,0.9773341930782032,0.5506712272884011,0.3227027388940408,0.020316882323244325,0.026642204596731715,0.01218686396768725,0.00017120173559939469,0.00024464438770513544,0.033371802438088974,0.0541713049077545,0.00020823359975344694,0.00037448103034345233,9.088462600704554e-05,0.4633598743866792,0.4913090125107292,0.2223178539649922,0.49130901251072934,0.4687614593012352,0.7810401525408379,1.0,0.3333333333333333,0.375,0.00010178117048346055,0.0005483959418700301,0.012165450121654502,0.3392857142857143,0.03166986564299424,0.18545874042168506,0.139570242059317,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.1716171617161716,0.000160350175252714,0.9999945753014035,0.7525676157680731,9.59877135726627e-05,0.03222763716396793,0.029609774342351326,0.18568232662192394,0.004557498582311696,0.8909847903942163,0.9374999988212949,0.0002655378703862795,0.562209427630161,0.562192118226601,0.202,0.07101629603232469
0.589165828176074,0.5083188756621254,0.0001223180109054485,0.49227008332023264,0.5815054150233174,0.1142295726215818,0.10642424239390859,0.8086016221384795,0.7820632902273851,0.00012711007110160612,0.9827204064449991,0.8920413209639044,0.11373817780338587,0.236536786728681,0.9850615202757254,0.9864037871675644,0.6931757530212742,0.20809294096259642,0.017321343649278946,0.029351843471894613,0.02233218271493193,0.0001304544321022347,0.00022842311840944428,0.17250036922168066,0.028277976617193872,0.00016766653739895104,0.0003171070656640776,0.00031345297835484064,0.6535212480354062,0.5903089986991943,0.1758259542558388,0.7364516253185087,0.6505149978319905,0.6535212480354063,0.9999999999999996,0.26666666666666666,0.25,0.00010178117048346055,0.00045699661822502514,0.012165450121654502,0.07142857142857142,0.008637236084452975,0.285135386555423,0.21458365796473428,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.1419141914191419,0.03077628504117423,0.6425676902957312,0.4835756367499883,9.59877135726627e-05,0.4810800188649583,0.006903752649295599,0.10738255033557047,0.04382033072552099,0.8909847901185619,0.7525676164083573,9.371924837162806e-05,0.9656008497798577,0.8420566502463054,0.051,0.05927638589348886
0.7855751028984571,0.6462446970507141,0.0001791700441431922,0.5369816066656187,0.9910815914901271,0.06366464712624857,0.15889399796093132,0.3411394292568461,0.3523061679669337,0.00020756987691188312,0.6373578068197937,0.6715228597417984,0.010910445453952524,0.27392989073296387,0.9865787794403241,0.9747142041813457,0.5248726133716877,0.13619689286656061,0.0,0.01638884769847452,0.00984257523185936,0.00016291796342649274,0.00029142534776241066,0.02481169694284448,0.05772861722456421,0.0002640277899422357,7.072850467302595e-05,6.140203699719061e-05,0.8277293767706427,0.8277293767706427,0.5207782212972805,0.8277293767706427,0.8277293767706427,1.0,0.9999999999999998,0.2,0.1875,0.00010178117048346055,0.00027419797093501506,0.0072992700729927005,0.07142857142857142,0.003838771593090211,0.7294192970327162,0.5489373410933039,9.700889248181083e-05,0.4779279987423361,1.0,0.13861386138613863,0.0008386007604714605,0.7294192936476815,0.7525676127412747,9.59877135726627e-05,0.4779279987423361,0.8177907991522254,0.0686055182699478,0.012773959181589663,0.8909847868107094,0.7525676155352424,0.0002655378703862795,0.8078450691215863,0.8078201970443349,0.036,0.33108513587034044
0.6986090704732202,0.5738335836218681,0.00018458452349916777,0.2986794529162081,0.5079422177278008,0.09787363447098177,0.15961392833029103,0.659190795264262,0.751344092465502,0.00020967723933492793,0.6903585806146721,0.6736267462162372,0.07335537573249826,0.3248758662302177,0.9828819803904478,0.9832412354729443,0.5159617145928675,0.30911950392211945,0.01881605127593503,0.025346415062139756,0.015818694618125725,0.00012248630139527174,0.0002426708811922505,0.023039432875498447,0.048640137907889784,0.0002021825896391598,0.000199528914094988,0.00015099862145471511,1.0,1.0,0.43706288905621693,0.8982265179691366,0.8982265179691366,0.7964530359382731,0.9999999999999998,0.4,0.375,0.00010178117048346055,0.00045699661822502514,0.012165450121654502,0.07142857142857142,0.005758157389635317,0.3617938030868977,0.2722742997045336,9.700889248181083e-05,0.019580254676937588,0.09326995822505839,0.15346534653465346,0.021985804598765424,0.9999945753014035,0.7525675966759603,9.59877135726627e-05,0.0821883351674265,0.11589889041266675,0.07755406413124534,0.044514159614929306,0.8909847789545594,0.7525676156516578,0.0002655378703862795,0.5440284491517596,0.5440116995073891,0.04533333333333334,0.180996370818195
0.661327187934305,0.4578092180210653,0.00011915956461446276,0.5623735785777918,0.5322374816394524,0.13066972326838056,0.10312870740699769,0.777333889553054,0.7715269748493555,0.00011710455914428453,0.9492070627111108,0.9107183532604465,0.1136989421735054,0.12671242395709417,0.9811384239507488,0.990796261465801,0.7191429022187426,0.16053581221947327,0.01899167359510745,0.025818537799622558,0.016742622850781097,0.00015303801986696087,0.00026011583753044343,0.2146050670640835,0.031591817475895255,0.00017558176826753806,0.00022957877657928176,0.00018983862605597888,0.6859619637674199,0.6371500754587912,0.1437566692907473,0.6745665634070152,0.5431964199892813,0.6684144184766947,0.9999999999999998,0.3333333333333333,0.3125,0.00010178117048346055,0.00045699661822502514,0.012165450121654502,0.08928571428571429,0.01055662188099808,0.285135386555423,0.21458365796473428,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.21122112211221122,0.04596269165067961,0.9999999916466943,0.21458365796473428,9.59877135726627e-05,0.9100455903159881,0.006903752649295599,0.11185682326621924,0.05440694584656128,0.8909847901185619,0.7525676155352424,9.371924837162806e-05,0.9454493672834755,0.902185960591133,0.053,0.13599684379803306
0.7093831148121207,0.517570888144115,0.00011529433313948018,0.4771220054901866,0.677238125638028,0.42458213147586,0.03790112376698464,0.6709215953512109,0.6974170117143671,0.00011836930916891454,0.9119811202873892,0.904981697603656,0.7015805685495028,0.09132437399548426,0.9786801359657356,0.9790852416215738,0.6998179390819979,0.21883611600721456,0.01433882226971059,0.02434629958690203,0.01782643601255282,0.00018709489185049816,0.00023406803189498463,0.21156588908150706,0.0327563503262044,0.00014137813699153842,0.00017592432063686585,0.00019904813939483908,0.5730284120997721,0.5908729739358399,0.16477427526176847,0.5538115884830629,0.5114595177047242,0.6992516436583418,0.9999999999999998,0.6,0.625,0.0002035623409669211,0.0008225939128050452,0.019464720194647202,0.23214285714285715,0.02399232245681382,0.27212030446019847,0.20478892866633575,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.132013201320132,0.0003990298157480329,0.9999999775698273,0.6507532459569054,9.59877135726627e-05,0.4779279987423361,0.056819598553796286,0.07755406413124534,0.0012657841380079532,0.8909847879133269,0.7525676136725973,9.371924837162806e-05,0.9772468364173774,0.9527940270935961,0.1665,0.039173929451428405
0.8342162331291015,0.69249835412309,0.00014126868865136304,0.3790756170413457,0.6472539472500931,0.28793188144751924,0.13938010111257862,0.5823058273291561,0.6785971639024777,0.00016948009480214152,0.9023292644034678,0.8779494126216355,0.3887697481364056,0.2737977242871263,0.9689566844625926,0.9704140305910345,0.6062327556592632,0.2710076622940957,0.015567064928845424,0.021971098789837943,0.01531859904960207,0.00035453985228872453,0.0004807427177359251,0.06911829862649534,0.034893688193030806,0.00014483204008967064,0.00012542539372819257,0.00013190092677106525,1.0,1.0,0.38721272874974044,1.0,1.0,1.0,0.9999999999999998,0.26666666666666666,0.25,0.00010178117048346055,0.0003655972945800201,0.009732360097323601,0.07142857142857142,0.003838771593090211,0.9999945799421036,0.7525676134397666,9.700889248181083e-05,0.006995755384373526,0.01463767639222394,0.1353135313531353,0.012407837751398717,0.9999999925748394,0.7525676136725973,9.59877135726627e-05,0.03219619556673479,0.11589889041266675,0.07755406413124534,0.05403031375330267,0.8909847879133269,0.7525676148367505,9.371924837162806e-05,0.8336001724191016,0.8335745073891626,0.134,0.11419234813718507
0.5916130244439843,0.5059771464453026,0.00011334137407843634,0.4641408583556045,0.629416589302751,0.22069583652926325,0.07738516514477617,0.8331781060291852,0.7928424342484248,9.46109402453157e-05,0.9061413660073413,0.8861379276879745,0.4559218452092183,0.18301803057680885,0.9831421906614963,0.9809684995311735,0.7930562479632935,0.22599120462947658,0.0159774613114358,0.03595320125936435,0.018664243661506513,0.0001352685271022964,0.00024281218280586668,0.36272337911682156,0.032791312112320746,0.00015259890157069342,0.0006024216271196933,0.00020486105104381553,0.6498024480353859,0.6144322219757518,0.0872115103674904,0.6573996890323394,0.5941688171404852,0.7241421048880086,0.9999999999999996,0.4666666666666667,0.4375,0.00010178117048346055,0.0007311945891600402,0.0170316301703163,0.17857142857142858,0.01727447216890595,0.09713489762344417,0.21458365796473428,9.700889248181083e-05,0.0069643137871403865,0.014571889082595968,0.132013201320132,0.0027646797676241894,0.7294192936476815,0.7525676139054279,9.59877135726627e-05,0.4779279987423361,0.09348896646303453,0.10141685309470544,0.024661268857255603,0.8909847901185619,0.7525676155352424,9.371924837162806e-05,0.955502016687706,0.8723907019704433,0.052,0.04720288732919539
